Name,Type,Region,Province,City_Muni,Lat,Lon
Marinas Stream,stream,Region V (Bicol Region),Camarines Sur,Goa,13.722632,123.397267
Marulas Creek,river,National Capital Region (NCR),Metropolitan Manila Fourth District,City of Las Piñas,14.475053,120.995066
Marulas Creek,river,National Capital Region (NCR),Metropolitan Manila Fourth District,City of Parañaque,14.475053,120.995066
Marulas Creek,river,National Capital Region (NCR),Metropolitan Manila Third District,City of Malabon,14.677062,120.976467
Marulas Creek,river,National Capital Region (NCR),Metropolitan Manila Third District,City of Valenzuela,14.677062,120.976467
Marulas Creek,stream,National Capital Region (NCR),Metropolitan Manila Fourth District,City of Las Piñas,14.472045,120.997877
Marulas Creek,stream,National Capital Region (NCR),Metropolitan Manila Fourth District,City of Parañaque,14.472045,120.997877
Marunal River,river,Region III (Central Luzon),Zambales,Botolan,15.254335,120.283474
Masalansan River,river,Region II (Cagayan Valley),Isabela,Divilacan,17.311411,122.32266
Masalasa Creek,stream,Region III (Central Luzon),Tarlac,City of Tarlac (Capital),15.475475,120.594998
Masaligsig Creek,river,National Capital Region (NCR),Metropolitan Manila Fourth District,City of Las Piñas,14.451406,121.012072
Masaligsig Creek,river,National Capital Region (NCR),Metropolitan Manila Fourth District,City of Parañaque,14.451406,121.012072
Masaligsig Creek,stream,National Capital Region (NCR),Metropolitan Manila Fourth District,City of Las Piñas,14.450036,121.007126
Masaligsig Creek,stream,National Capital Region (NCR),Metropolitan Manila Fourth District,City of Parañaque,14.453189,121.009789
Masantol River,river,Region III (Central Luzon),Pampanga,Masantol,14.884462,120.706916
Masantol River System,river,Region III (Central Luzon),Pampanga,Masantol,14.877508,120.709172
Masara River,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Mabini (Doña Alicia),7.37785,126.057174
Masara River,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Maco,7.394082,125.994981
Masara River,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Maragusan (San Mariano),7.37785,126.057174
Masedem (Barkadero) River,river,Region I (Ilocos Region),Pangasinan,Bani,16.22989,119.940928
Masedem (Barkadero) River,river,Region I (Ilocos Region),Pangasinan,City of Alaminos,16.188235,119.955096
Masiag River,river,Region XII (Soccsksargen),Sultan Kudarat,Bagumbayan,6.465438,124.452975
Masinlog Creek (Sapa),stream,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Zamboanga City,6.930068,122.130426
Masinlog River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Zamboanga City,6.927632,122.106671
Masulog Creek,stream,Region XI (Davao Region),Davao de Oro (Compostela Valley),Nabunturan (Capital),7.62192,125.999193
Matab-Ang River,river,Region VI (Western Visayas),Negros Occidental,Bacolod City (Capital),10.692405,123.003181
Matab-Ang River,river,Region VI (Western Visayas),Negros Occidental,City of Talisay,10.682951,123.074184
Matagan River,river,Region III (Central Luzon),Zambales,Olongapo City,14.852598,120.254703
Matagan River,river,Region III (Central Luzon),Zambales,Subic,14.852598,120.254703
Matagan River,river,,,,14.849266,120.24577
Matagara River,river,Region VIII (Eastern Visayas),Leyte,Burauen,10.958678,124.796398
Matagoy Creek,river,Region VI (Western Visayas),Negros Occidental,Silay City,10.804195,122.975117
Matagoy Creek,stream,Region VI (Western Visayas),Negros Occidental,Silay City,10.800948,122.991636
Matalag River,river,Cordillera Administrative Region (CAR),Apayao,Conner,17.835473,121.334642
Matalag River,river,Cordillera Administrative Region (CAR),Apayao,Rizal,17.835473,121.334642
Matalag River,river,Region II (Cagayan Valley),Cagayan,Conner,17.835473,121.334642
Matalag River,river,Region II (Cagayan Valley),Cagayan,Piat,17.82526,121.408619
Matalag River,river,Region II (Cagayan Valley),Cagayan,Rizal,17.845746,121.366355
Matalom River,river,Region VIII (Eastern Visayas),Leyte,Matalom,10.229293,124.811693
Matampay River,river,Region X (Northern Mindanao),Lanao del Norte,Lala,7.974886,123.718457
Matampay River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Cotabato City,7.224102,124.252424
Matampay River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Sultan Kudarat (Nuling),7.224102,124.252424
Matanao River,river,Region XI (Davao Region),Davao del Sur,Bansalan,6.732269,125.190452
Matanao River,river,Region XI (Davao Region),Davao del Sur,Hagonoy,6.700876,125.230815
Matanao River,river,Region XI (Davao Region),Davao del Sur,Magsaysay,6.732269,125.190452
Matanao River,river,Region XI (Davao Region),Davao del Sur,Matanao,6.700876,125.230815
Matangilan River,river,Region IV-A (Calabarzon),Cavite,City of General Trias,14.271277,120.909023
Mataywanac Creek,stream,Region IV-A (Calabarzon),Batangas,Tuy,14.017003,120.723083
Mate Creek,stream,Region III (Central Luzon),Zambales,San Antonio,14.852015,120.087786
Matembang River,river,Mimaropa Region,Palawan,Roxas,10.364742,119.401212
Mateo River,river,Region XII (Soccsksargen),Cotabato (North Cotabato),City of Kidapawan (Capital),7.068175,124.982531
Mateo River,river,Region XII (Soccsksargen),Cotabato (North Cotabato),Matalam,7.068175,124.982531
Mateo River,river,Region XI (Davao Region),Davao del Sur,Kiblawan,6.449029,125.198174
Mateo River,river,Region XI (Davao Region),Davao del Sur,Malungon,6.449029,125.198174
Mateo River,river,Region XII (Soccsksargen),Sarangani,Kiblawan,6.449029,125.198174
Mateo River,river,Region XII (Soccsksargen),Sarangani,Malungon,6.365794,125.223936
Mati Creek,stream,Region XI (Davao Region),Davao Oriental,City of Mati (Capital),6.966114,126.220654
Matiao River,river,Region XI (Davao Region),Davao de Oro (Compostela Valley),Pantukan,7.162548,126.027324
Matibugao Creek,stream,Region X (Northern Mindanao),Bukidnon,Kadingilan,7.498488,124.825614
Matigol River,river,Region XII (Soccsksargen),Cotabato (North Cotabato),Arakan,7.398993,125.160135
Matimos-Minoan River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Kapatagan,7.469309,124.19503
Matimos-Minoan River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Matanog,7.469309,124.19503
Matimos-Minoan River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Kapatagan,7.469309,124.19503
Matimos-Minoan River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Matanog,7.469309,124.19503
Matin-Ao River,river,Region XII (Soccsksargen),South Cotabato,Polomolok,6.177412,125.093205
Matina River,river,Region XI (Davao Region),Davao del Sur,Davao City,7.057249,125.563645
Matingao River,river,Region XII (Soccsksargen),Cotabato (North Cotabato),City of Kidapawan (Capital),7.031958,125.189439
Matingao River,river,Region XII (Soccsksargen),Cotabato (North Cotabato),Magpet,7.04557,125.170004
Matinik Creek,stream,Region IV-A (Calabarzon),Rizal,Taytay,14.537562,121.137647
Matinik Creek,stream,,,,14.534406,121.135908
Matlang River,river,Region VIII (Eastern Visayas),Leyte,Isabel,10.891502,124.455043
Matling River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Calanogas,7.649115,124.093336
Matling River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Malabang,7.649115,124.093336
Matling River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Marogong,7.649115,124.093336
Matling River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Pagayawan (Tatarikan),7.686349,124.159251
Matling River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Lanao del Sur,Tubaran,7.686349,124.159251
Matti River,river,Region XI (Davao Region),Davao del Sur,Bansalan,6.818463,125.264799
Matti River,river,Region XI (Davao Region),Davao del Sur,City of Digos (Capital),6.818463,125.264799
Matti River,stream,Region XI (Davao Region),Davao del Sur,Bansalan,6.867265,125.256551
Matti River,stream,Region XI (Davao Region),Davao del Sur,City of Digos (Capital),6.867265,125.256551
Matuber River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Datu Blah T. Sinsuat,7.086983,124.049554
Matuber River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Upi,7.051759,124.093639
Matuguinao River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Gandara,12.130708,124.883699
Matuguinao River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Matuguinao,12.130708,124.883699
Matuguinao Spring,stream,Region VIII (Eastern Visayas),Samar (Western Samar),Matuguinao,12.142957,124.888505
Matunas River,river,Region III (Central Luzon),Pampanga,Lubao,14.859416,120.568788
Matupe River,river,Region X (Northern Mindanao),Bukidnon,San Fernando,7.632333,125.376119
Matutinao River,river,Region VII (Central Visayas),Cebu,Badian,9.807258,123.369303
Maubid Creek,river,Region VII (Central Visayas),Bohol,Buenavista,10.065058,124.108394
Maug River,river,Region XIII (Caraga),Agusan del Sur,City of Bayugan,8.68766,125.882198
Maug River,river,Region XIII (Caraga),Agusan del Sur,Prosperidad (Capital),8.68766,125.882198
Mauling Creek,stream,National Capital Region (NCR),Metropolitan Manila Fourth District,Taguig City,14.484337,121.058101
Mawi-E River,river,Region X (Northern Mindanao),Bukidnon,San Fernando,7.916526,125.316106
Mayabon River,river,Region VII (Central Visayas),Negros Oriental,Zamboanguita,9.095475,123.1727
Mayag River,river,Region XIII (Caraga),Surigao del Norte,Mainit,9.554368,125.4758
Mayana-An Creek,river,Region VII (Central Visayas),Negros Oriental,Valencia (Luzurriaga),9.271927,123.176166
Mayapa Creek,stream,Region IV-A (Calabarzon),Laguna,City of Calamba,14.176045,121.085697
Mayapa River,river,Region IV-A (Calabarzon),Laguna,City of Calamba,14.215212,121.140952
Mayapap River,river,Region III (Central Luzon),Pampanga,Lubao,14.866296,120.606333
Mayapap River,river,Region III (Central Luzon),Pampanga,Sasmuan (Sexmoan),14.873851,120.613799
Mayatoy,river,Region XIII (Caraga),Dinagat Islands,Cagdianao,10.100334,125.656217
Maybula River,river,Region XII (Soccsksargen),Cotabato (North Cotabato),Datu Paglas,6.779336,124.937763
Maybula River,river,Region XII (Soccsksargen),Cotabato (North Cotabato),Tulunan,6.779336,124.937763
Maybula River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Sur,Datu Paglas,6.779336,124.937763
Maybula River,river,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Sur,Tulunan,6.779336,124.937763
Maycapiz River,river,Region III (Central Luzon),Bulacan,Bulacan,14.760547,120.854304
Mayo River,river,Region XI (Davao Region),Davao Oriental,City of Mati (Capital),7.061382,126.273074
Mayo River,river,Region XI (Davao Region),Davao Oriental,Tarragona,7.013082,126.296135
Maypajo River,river,National Capital Region (NCR),Metropolitan Manila First District,Caloocan City,14.634638,120.973595
Maypajo River,river,National Capital Region (NCR),Metropolitan Manila First District,City of Manila,14.635135,120.968624
Maypajo River,river,National Capital Region (NCR),Metropolitan Manila First District,City of Navotas,14.635135,120.968624
Maypajo River,river,National Capital Region (NCR),Metropolitan Manila Third District,Caloocan City,14.634638,120.973595
Maypajo River,river,National Capital Region (NCR),Metropolitan Manila Third District,City of Manila,14.635135,120.968624
Maypajo River,river,National Capital Region (NCR),Metropolitan Manila Third District,City of Navotas,14.635135,120.968624
Maysan Creek,stream,National Capital Region (NCR),Metropolitan Manila Third District,City of Valenzuela,14.69739,120.976425
Maysapang Creek,river,National Capital Region (NCR),Metropolitan Manila Fourth District,City of Makati,14.532379,121.059286
Maysapang Creek,river,National Capital Region (NCR),Metropolitan Manila Fourth District,Taguig City,14.532379,121.059286
Maysapang Creek,stream,National Capital Region (NCR),Metropolitan Manila Fourth District,City of Makati,14.532262,121.059546
Maysapang Creek,stream,National Capital Region (NCR),Metropolitan Manila Fourth District,Taguig City,14.532482,121.058336
Maytunas Creek,stream,National Capital Region (NCR),Metropolitan Manila Second District,City of Mandaluyong,14.594394,121.030075
Maytunas Creek,stream,National Capital Region (NCR),Metropolitan Manila Second District,City of San Juan,14.594394,121.030075
Mayuboc River,river,Region IV-A (Calabarzon),Quezon,Pitogo,13.79953,122.101464
Mba Creek,stream,National Capital Region (NCR),Metropolitan Manila Third District,Caloocan City,14.761888,121.028099
Mecawayan River,river,Region V (Bicol Region),Sorsogon,City of Sorsogon (Capital),13.026698,124.102136
Mendez Creek,stream,National Capital Region (NCR),Metropolitan Manila Second District,Quezon City,14.663826,121.013183
Meocan River,river,Region XII (Soccsksargen),Cotabato (North Cotabato),Arakan,7.2579,125.174261
Meocan River,river,Region XII (Soccsksargen),Cotabato (North Cotabato),Magpet,7.2579,125.174261
Mercedes River,river,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Zamboanga City,7.008252,122.110787
Mercedes River,stream,Region IX (Zamboanga Peninsula),Zamboanga del Sur,Zamboanga City,7.050741,122.110257
Mestizo River,river,Region I (Ilocos Region),Ilocos Sur,Caoayan,17.540629,120.38636
Mestizo River,river,Region I (Ilocos Region),Ilocos Sur,City of Vigan (Capital),17.561855,120.390412
Meycauayan River,river,Region III (Central Luzon),Bulacan,Bulacan,14.736779,120.90091
Meycauayan River,river,Region III (Central Luzon),Bulacan,City of Meycauayan,14.743037,120.919052
Meycauayan River,river,Region III (Central Luzon),Bulacan,City of Valenzuela,14.744385,120.983575
Meycauayan River,river,Region III (Central Luzon),Bulacan,Marilao,14.739707,120.948086
Meycauayan River,river,Region III (Central Luzon),Bulacan,Obando,14.736779,120.90091
Meycauayan River,river,National Capital Region (NCR),Metropolitan Manila Third District,City of Meycauayan,14.744385,120.983575
Meycauayan River,river,National Capital Region (NCR),Metropolitan Manila Third District,City of Valenzuela,14.744385,120.983575
Mgadimm,river,Region VI (Western Visayas),Aklan,Balete,11.511102,122.391016
Mgv River,river,Region III (Central Luzon),Bulacan,Marilao,14.787208,121.006194
Mianay,river,Region VI (Western Visayas),Capiz,Dao,11.410091,122.683978
Mianay,river,Region VI (Western Visayas),Capiz,Sigma,11.410091,122.683978
Miasin Creek,river,Region III (Central Luzon),Bulacan,Doña Remedios Trinidad,15.062718,121.261227
Mibulo River,river,Region XII (Soccsksargen),Sultan Kudarat,Palimbang,6.202827,124.326246
Mighty Moui River,river,Region X (Northern Mindanao),Misamis Oriental,Opol,8.518794,124.60771
Milusok Spring,stream,Region X (Northern Mindanao),Bukidnon,Quezon,7.72696,125.029065
Mimping River,river,Mimaropa Region,Occidental Mindoro,Mamburao (Capital),13.214684,120.721022
Minabang Creek,stream,Region XIII (Caraga),Agusan del Sur,San Francisco,8.508007,125.982388
Minanga River,river,Region III (Central Luzon),Aurora,Casiguran,16.336965,122.070879
Minanga River,river,Region III (Central Luzon),Aurora,Dilasag,16.349528,122.086098
Minaslat Creek,river,Region XIII (Caraga),Agusan del Sur,Esperanza,8.62799,125.711952
Minatula Creek,stream,Region III (Central Luzon),Nueva Ecija,Cabanatuan City,15.439679,120.953742
Minatula Creek,stream,Region III (Central Luzon),Nueva Ecija,Santa Rosa,15.43308,120.987352
Minlawaan River,river,Region VIII (Eastern Visayas),Samar (Western Samar),Calbayog City,12.070896,124.5592
Minuluan Creek,stream,Region VI (Western Visayas),Negros Occidental,City of Talisay,10.743749,122.991602
Minuluan River,river,Region VI (Western Visayas),Negros Occidental,City of Talisay,10.729039,122.996427
Miputak River,stream,Region IX (Zamboanga Peninsula),Zamboanga del Norte,Dipolog City (Capital),8.576439,123.345598
Miral River,river,Region XI (Davao Region),Davao del Sur,Bansalan,6.82074,125.231338
Miral River,river,Region XI (Davao Region),Davao del Sur,Hagonoy,6.711557,125.227092
Miral River,river,Region XI (Davao Region),Davao del Sur,Matanao,6.774108,125.211034
Miral River,stream,Region XI (Davao Region),Davao del Sur,Bansalan,6.932745,125.254456
Misamis Oriental,stream,Region X (Northern Mindanao),Misamis Oriental,Claveria,8.65825,124.926873
Moab River,stream,Region XI (Davao Region),Davao del Sur,Davao City,7.247563,125.332342
